브랜드명,지점명,시도명,시군구명,주소
투썸플레이스,진주교대점,경상남도,진주시,경남 진주시 신안동 448-1 진양호로 338
투썸플레이스,제주남원농협하나로마트점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 남원읍 남조로 52 (남원농협하나로마트) 1층
투썸플레이스,삼성카드사옥점,서울특별시,중구,서울특별시 중구 세종대로 67 (태평로2가) 20층
투썸플레이스,부산금정산성점,부산광역시,금정구,부산광역시 금정구 산성로 450 (금성동)
투썸플레이스,은평이마트점,서울특별시,은평구,서울특별시 은평구 은평로 114 (응암동) 1층
투썸플레이스,의왕포일점,경기도,의왕시,경기 의왕시 포일동 661-2
투썸플레이스,안산중앙로데오점,경기도,안산시,경기도 안산시 단원구 고잔1길 40
투썸플레이스,대구지산광장점,대구광역시,수성구,"대구광역시 수성구 용학로 297-7 (지산동) 1,2층 (지산동)"
투썸플레이스,장충점,서울특별시,중구,서울 중구 장충단로 205-0
투썸플레이스,안양비산늘사랑점,경기도,안양시,경기도 안양시 동안구 경수대로898번길 14 (비산동) 상가동
투썸플레이스,영등포역점,서울특별시,영등포구,"서울특별시 영등포구 경인로 847 (영등포동3가) 1, 2층"
투썸플레이스,무안남악세영리첼점,전라남도,무안군,전라남도 무안군 삼향읍 남악5로 46 1층
투썸플레이스,청주모충로점,충청북도,청주시,충북 청주시 흥덕구 모충동 493~750 520-13
투썸플레이스,용인신봉점,경기도,용인시,경기 용인시 수지구 신봉동 47-1
투썸플레이스,화성북양DT점,경기도,화성시,경기도 화성시 남양읍 화성로 1500
투썸플레이스,대전만인산점,대전광역시,동구,대전 동구 하소동 458-1
투썸플레이스,강남역더에셋점,서울특별시,서초구,"서울특별시 서초구 서초대로74길 14 (서초동, TheAsset) 1층"
투썸플레이스,평택베스트원몰점,경기도,평택시,"경기도 평택시 경기대로 945 (장당동) 1층, 베스트원몰점"
투썸플레이스,한강미사IS비즈타워점,경기도,하남시,"경기도 하남시 미사대로 510 (덕풍동, 한강미사아이에스비즈) 140~142호"
투썸플레이스,인천부개점,인천광역시,부평구,인천광역시 부평구 부흥로 412 (부개동) 1층
투썸플레이스,광주백운초교점,광주광역시,남구,광주 남구 백운동 210-6번지 외 2필지
투썸플레이스,광명밤일점,경기도,광명시,경기도 광명시 하안동 883-11
투썸플레이스,화성남양점,경기도,화성시,경기 화성시 남양읍 역골로 29-24
투썸플레이스,김포신곡점,경기도,김포시,경기도 김포시 고촌읍 수기로 104 (신곡리) 108호
투썸플레이스,인천검단금호점,인천광역시,서구,"인천 서구 원당동 434-12 금호헤리티지 101,102,201,202호"
투썸플레이스,영등포신길점,서울특별시,영등포구,서울 영등포구 신길동 4902-7
투썸플레이스,대전둔산블랙타워점,대전광역시,서구,대전 서구 둔산동 1358번지 블랙타워
투썸플레이스,부산초읍대공원점,부산광역시,부산진구,부산광역시 부산진구 새싹로 285-1 (초읍동) 성림빌딩 1층
투썸플레이스,대전둔산대로점,대전광역시,서구,대전 서구 대덕대로 243 1층 투썸플레이스
투썸플레이스,세종시청점,세종특별자치시,세종특별자치시,"세종특별자치시 한누리대로 2150 (보람동, 스마트허브Ⅰ) 스마트허브1 102호~104호"
투썸플레이스,판교알파돔점,경기도,성남시,경기도 성남시 분당구 분당내곡로 131 (백현동) 알파돔시티 1층
투썸플레이스,송도캠퍼스타운점,인천광역시,연수구,"인천광역시 연수구 송도과학로27번길 55 (송도동, 롯데캐슬캠퍼스타운) 상가 B동 209, 210호"
투썸플레이스,울산신천점,울산광역시,북구,울산광역시 북구 호계로 400-1 (신천동) 신천동 488번지
투썸플레이스,전주중화산서원로점,전라북도,전주시,전라북도 전주시 완산구 서원로 339 (중화산동1가) 1층
투썸플레이스,양주고덕로점,경기도,양주시,경기도 양주시 고읍동 371
투썸플레이스,분당궁내DT점,경기도,성남시,"경기도 성남시 분당구 대왕판교로 310 (궁내동) 1,2,3층"
투썸플레이스,대구시지욱수천점,대구광역시,수성구,대구 수성구 신매동 88-5
투썸플레이스,부산명지대방점,부산광역시,강서구,"부산광역시 강서구 명지국제2로28번길 34 (명지동, 에코팰리스) 204호 외"
투썸플레이스,인천석남역점,인천광역시,서구,"인천광역시 서구 길주로 101-1 (석남동, 대진빌딩) 1층"
투썸플레이스,문경온천지구점,경상북도,문경시,경상북도 문경시 문경읍 온천5길 2-1 1층
투썸플레이스,보령중앙점,충청남도,보령시,충남 보령시 보령북로 95(대천동)
투썸플레이스,수원여대점,경기도,수원시,경기 수원시 권선구 온정로30번길 70
투썸플레이스,답십리사거리점,서울특별시,동대문구,서울 동대문구 답십리로 150
투썸플레이스,청주메가폴리스점,충청북도,청주시,"충청북도 청주시 흥덕구 풍산로 15 (가경동, 대우메가폴리스) 120호~122호 투썸플레이스"
투썸플레이스,세종범지기마을점,세종특별자치시,세종특별자치시,"세종특별자치시 보듬3로 92 (아름동, 해피라움2) 119호, 212호"
투썸플레이스,거제상동점,경상남도,거제시,경남 거제시 상동5길 27
투썸플레이스,구미역점,경상북도,구미시,경상북도 구미시 구미중앙로11길 6 (원평동) 1층
투썸플레이스,마산역점,경상남도,창원시,"경상남도 창원시 마산회원구 마산역광장로 28 (석전동, HOTELPRIMA)"
투썸플레이스,양평용문점,경기도,양평군,경기 양평군 용문면 다문리 688-6
투썸플레이스,파주운정점,경기도,파주시,"경기도 파주시 미래로 375 (동패동,삼성메디컬 프라자) 1층"
투썸플레이스,광명철산점,경기도,광명시,경기 광명시 철산로30번길 14
투썸플레이스,신내점,서울특별시,중랑구,서울특별시 중랑구 용마산로 637 (신내동) 1~2층
투썸플레이스,강서등촌한빛점,서울특별시,강서구,"서울특별시 강서구 공항대로45길 33 (등촌동, 한빛어반뉴스토리) 101호"
투썸플레이스,용인마북점,경기도,용인시,경기도 용인시 기흥구 용구대로 2384 (마북동) 1층
투썸플레이스,부산명지오션시티점,부산광역시,강서구,"부산광역시 강서구 명지오션시티12로 64 (명지동) 101,102"
투썸플레이스,순천용당DT점,전라남도,순천시,전라남도 순천시 강변로 963  (석현동)
투썸플레이스,하남미사중앙점,경기도,하남시,"경기도 하남시 미사강변대로 38 (풍산동, 위너스프라자) 1층~2층"
투썸플레이스,강화화도점,인천광역시,강화군,인천광역시 강화군 화도면 해안남로 1812-3
투썸플레이스,담양백동사거리점,전라남도,담양군,전남 담양군 담양읍 백동리 680-8
투썸플레이스,영월중앙로점,강원도,영월군,강원도 영월군 영월읍 중앙로 32-1 1층
투썸플레이스,광명어반브릭스점,경기도,광명시,"경기도 광명시 양지로 19 (일직동) 어반브릭스 167, 168, 169호"
투썸플레이스,제기동역점,서울특별시,동대문구,"서울특별시 동대문구 왕산로 91 (제기동, 메트로폴스위트) 101호"
투썸플레이스,춘천거두점,강원도,춘천시,강원도 춘천시 동내면 춘천순환로 131 (거두리) 1층
투썸플레이스,서산호수공원점,충청남도,서산시,충청남도 서산시 호수공원4로 27 (예천동)
투썸플레이스,서종리버사이드점,경기도,양평군,경기도 양평군 서종면 북한강로 983 (문호리) 1층
투썸플레이스,대전도안바로세움점,대전광역시,유성구,대전 유성구 봉명동 1017-2
투썸플레이스,전주역클래시아점,전라북도,전주시,"전북 전주시 덕진구 우아동3가 766 상가동 지하1층, 엘115호(클래시아 더 스카이)"
투썸플레이스,김포마산점,경기도,김포시,경기 김포시 마산동 649-5
투썸플레이스,치동천체육공원점,경기도,화성시,경기도 화성시 동탄순환대로29길 33 (영천동) 107호
투썸플레이스,원주단구롯데시네마점,강원도,원주시,"강원도 원주시 서원대로 402 (단구동, 대신프라자) 101~103호"
투썸플레이스,마포대로점,서울특별시,마포구,서울특별시 마포구 마포대로 67 (도화동) 로이넷호텔 1층
투썸플레이스,옥수리버젠점,서울특별시,성동구,"서울특별시 성동구 매봉길 17-0  (옥수동, 래미안 옥수 리버젠)"
투썸플레이스,휘경점,서울특별시,동대문구,서울특별시 동대문구 망우로 86 (휘경동) 1~2층
투썸플레이스,제주엠제이벤처오름점,제주특별자치도,제주시,제주 제주시 첨단로 199
투썸플레이스,익산유천생태습지공원점,전라북도,익산시,전북 익산시 동산동 88-12
투썸플레이스,부산기장죽성점,부산광역시,기장군,부산광역시 기장군 기장읍 월전해안길 31 (죽성리) 1층
투썸플레이스,북한산우이역점,서울특별시,강북구,서울특별시 강북구 삼양로 685
투썸플레이스,대전대서문점,대전광역시,동구,대전광역시 동구 대학로50번길 25 (용운동) 1층
투썸플레이스,센텀강변점,부산광역시,해운대구,부산 해운대구 수영강변대로 278
투썸플레이스,광명스마트타운점,경기도,광명시,경기도 광명시 일직로 79 (일직동) 투썸광명스마트타운
투썸플레이스,구미옥계점,경상북도,구미시,경북 구미시 산호대로29길 20-12
투썸플레이스,당진기지시점,충청남도,당진시,충남 당진시 송악읍 틀모시로 762
투썸플레이스,시흥장현점,경기도,시흥시,경기도 시흥시 장현능곡로 9 (장곡동)
투썸플레이스,신내SKV1센터점,서울특별시,중랑구,서울특별시 중랑구 신내역로 111 (신내동) 신내skv1 센터 1층 121호
투썸플레이스,서일대점,서울특별시,중랑구,서울 중랑구 용마산로 384
투썸플레이스,칠곡석적유학로점,경상북도,칠곡군,경상북도 칠곡군 석적읍 유학로 61
투썸플레이스,군산지곡호수공원점,전라북도,군산시,전북 군산시 나운동 174-4번지외 2필지
투썸플레이스,부천중동위브점,경기도,부천시,경기 부천시 원미구 신흥로 178 더스테이트몰상가
투썸플레이스,고양삼송미디어시티점,경기도,고양시,경기도 고양시 덕양구 동송로 30 (동산동)
투썸플레이스,김포운양점,경기도,김포시,경기도 김포시 김포한강11로 288-19 운양프라자 1층
투썸플레이스,평창올림픽플라자점,강원도,평창군,강원도 평창군 대관령면 올림픽로 177 (횡계리) 101호
투썸플레이스,경희대국제캠퍼스점,경기도,용인시,"경기도 용인시 기흥구 덕영대로 1732 (서천동, 경희대학교국제캠퍼스) 우정원 1층"
투썸플레이스,청주테크노폴리스점,충청북도,청주시,충청북도 청주시 흥덕구 송화로 136 (송절동) 1층
투썸플레이스,도봉산입구점,서울특별시,도봉구,서울특별시 도봉구 도봉산4가길 13-11 (도봉동) 1층
투썸플레이스,용인처인구청점,경기도,용인시,경기도 용인시 처인구 금령로 64 (김량장동) 1층
투썸플레이스,김포걸포점,경기도,김포시,경기도 김포시 걸포2로 33 (걸포동) 2층
투썸플레이스,전주반월DT점,전라북도,전주시,전북 전주시 덕진구 반월동 224-2번지
투썸플레이스,대구퀸스로드점,대구광역시,서구,대구광역시 서구 평리로35길 18-14 (중리동) B동 104호
